;QED;MolWt;NumRotatableBonds;TPSA;NumHAcceptors;NumHDonors;Activity
58;0.565068391359543;334.379;4;93.51;3;2;0.0
59;0.7918416892921974;392.50300000000016;6;87.79;4;2;0.0
60;0.7397734274262192;424.5200000000001;6;87.79;4;2;0.0
61;0.24815321843469762;608.7610000000002;12;137.07;7;4;0.0
62;0.2597977857441952;589.6800000000002;17;117.20000000000002;6;3;0.0
63;0.23957912589878705;611.7680000000003;11;114.87;7;3;0.0
64;0.6815498579975852;422.46700000000016;3;127.57;9;1;0.0
65;0.7022007731593707;415.45000000000016;3;114.68;7;1;0.0
66;0.5326184763657766;418.9250000000002;9;82.7;4;3;0.0
67;0.5958383356485386;501.65300000000025;3;82.24000000000001;7;1;0.0
68;0.7528932348998397;380.45100000000014;3;82.48;4;1;0.0
69;0.33965640418017984;506.4470000000001;8;82.7;4;3;0.0
70;0.10810338705839724;754.0040000000001;21;209.09999999999997;10;6;0.0
71;0.457199043991995;495.6050000000002;3;101.54;7;1;0.0
72;0.6581795757997171;435.9620000000001;3;104.44;6;2;0.0
73;0.503118819920533;403.2690000000001;4;93.51;3;2;0.0
74;0.6815498579975852;422.46700000000016;3;127.57;9;1;0.0
75;0.6472265362368403;440.5040000000003;3;113.62;7;2;0.0
76;0.6817295908233391;405.5870000000002;7;91.03;4;2;0.0
77;0.8160808116194311;320.481;5;70.72;4;2;0.0
78;0.7710390054396437;398.36000000000007;3;93.51;5;2;0.0
79;0.19121731969812614;501.6310000000001;12;105.54999999999998;7;5;0.0
80;0.31598510350499553;561.527;8;85.94;5;3;0.0
81;0.19786838253654762;370.2690000000001;0;153.70999999999998;9;5;0.0
82;0.10169527725166104;768.0310000000001;22;209.09999999999997;10;6;0.0
83;0.7913712913298329;299.327;1;84.98999999999998;5;1;0.0
84;0.6491698052798957;455.5150000000002;3;114.68;7;1;0.0
85;0.6012427282381324;390.6160000000002;9;61.93;4;1;0.0
86;0.6867752189066921;406.3990000000001;3;140.71;9;1;0.0
87;0.4624389972287673;466.34400000000016;5;99.82000000000001;4;3;0.0
88;0.48641218989394974;438.5200000000002;7;96.22;6;3;0.0
89;0.16903463477370492;496.3800000000002;4;198.75999999999996;12;8;0.0
90;0.6650590230432785;341.408;1;105.27000000000001;5;3;0.0
91;0.06536671440665623;938.6650000000005;6;444.1800000000001;26;15;0.0
92;0.1609917322046769;529.6850000000002;14;105.54999999999998;7;5;0.0
93;0.28941255190518445;529.6850000000003;12;96.94;5;4;0.0
94;0.5994843424566811;373.81800000000015;2;122.39000000000001;6;2;0.0
95;0.5508673937536264;536.6760000000003;3;113.13999999999999;8;1;0.0
96;0.5957127197320153;440.6540000000003;9;96.07;5;1;0.0
97;0.5994843424566811;373.81800000000015;2;122.39000000000001;6;2;0.0
98;0.4153235501009886;520.0760000000004;3;112.26;6;3;0.0
99;0.7643189396566821;371.4400000000001;4;67.92;4;1;0.0
100;0.7600911066273027;455.99300000000017;3;101.12;8;1;0.0
101;0.09909431018753927;718.9370000000001;21;218.04999999999995;9;7;0.0
102;0.18146934926536293;602.7760000000003;15;131.0;6;5;0.0
103;0.17651956907966954;622.8730000000003;17;145.85999999999999;7;5;0.0
104;0.11650179005300412;722.0060000000001;20;174.96;8;6;0.0
105;0.17651956907966954;622.8730000000003;17;145.85999999999999;7;5;0.0
106;0.25719443571961553;657.784;13;131.93999999999997;7;3;0.0
107;0.6605968442681278;494.0820000000002;3;82.49000000000001;6;2;0.0
108;0.249623526077973;647.7980000000003;11;148.15;7;4;0.0
109;0.47808087316712156;483.59400000000016;3;93.57999999999998;7;1;0.0
110;0.649677358822779;439.9100000000002;3;140.46;10;1;0.0
111;0.553554581677276;521.0680000000004;4;117.91999999999999;9;1;0.0
112;0.41794615725952516;381.48300000000006;3;58.010000000000005;4;2;0.0
113;0.23548711271080375;442.37600000000015;3;177.14;10;7;0.0
114;0.15265661830281374;630.8300000000002;17;131.0;6;5;0.0
115;0.7195380215931191;395.4560000000002;3;108.35;5;3;0.0
116;0.050864397276161176;940.6810000000005;11;444.1800000000001;26;15;0.0
117;0.5831570246562261;498.0450000000003;4;99.12;5;3;0.0
118;0.6235482138708908;342.3030000000001;1;109.36000000000001;7;3;0.0
119;0.17339115360147667;605.7830000000002;14;96.94;5;4;0.0
120;0.33895410108247115;491.3750000000002;8;111.97000000000001;6;2;0.0
121;0.15404742815921355;583.6550000000001;13;105.54999999999998;7;5;0.0
122;0.6867752189066921;406.3990000000001;3;140.71;9;1;0.0
123;0.6775092247806785;297.3549999999999;1;96.04;4;3;0.0
124;0.46316873752234666;488.54100000000017;3;101.78999999999999;7;1;0.0
125;0.7806061445275627;397.3760000000001;3;85.3;5;2;0.0
126;0.5833114089186581;342.30300000000005;1;109.36;7;3;0.0
127;0.6761695943525841;436.94600000000014;3;101.78999999999999;7;1;0.0
128;0.6692737976285497;425.48200000000026;3;117.58;6;3;0.0
129;0.6159370046664128;482.03100000000035;4;124.9;7;3;0.0
130;0.6670782247264424;413.4710000000002;5;117.58000000000001;6;3;0.0
131;0.6874736804602083;325.409;1;96.04;4;3;0.0
132;0.11113772059209381;682.86;18;213.37999999999997;11;7;0.0
133;0.6815498579975852;422.46700000000016;3;127.57;9;1;0.0
134;0.40982227406326993;444.3220000000001;5;101.51000000000002;4;3;0.0
135;0.45725703761107733;446.33800000000014;5;94.53;4;2;0.0
136;0.5329628576875127;364.4050000000001;5;102.74;4;2;0.0
137;0.15136737569046022;424.5810000000002;11;77.76;3;3;0.0
138;0.48641218989394963;438.5200000000002;7;96.22;6;3;0.0
139;0.503118819920533;403.2690000000001;4;93.51;3;2;0.0
140;0.5918201052946409;502.64100000000025;3;95.13000000000001;8;1;0.0
141;0.4140599291204889;482.6090000000002;6;87.79;5;2;0.0
142;0.7643189396566821;371.4400000000001;4;67.92;4;1;0.0
143;0.7954353497919479;342.40200000000004;3;71.58;4;1;0.0
144;0.6610531703728169;445.4630000000002;3;108.35;5;3;0.0
145;0.6726401547137439;497.04200000000026;3;104.61000000000001;8;2;0.0
146;0.6295578007132627;341.3640000000001;2;113.16;5;2;0.0
147;0.731279883652015;437.42800000000017;3;126.97999999999999;7;2;0.0
148;0.6595311832571886;446.9850000000001;3;88.65;6;1;0.0
149;0.14599453680173452;545.6840000000002;15;114.78;8;5;0.0
150;0.14694491042662902;659.4230000000001;12;105.54999999999998;7;5;0.0
151;0.6867752189066921;406.3990000000001;3;140.71;9;1;0.0
152;0.46423363458346306;462.3810000000002;5;99.82000000000001;4;3;0.0
153;0.7937802065409183;341.41400000000004;3;58.69;3;1;0.0
154;0.6699228640847548;404.5990000000002;8;79.0;4;1;0.0
155;0.46316873752234666;488.54100000000017;3;101.78999999999999;7;1;0.0
156;0.6279067766013;437.41500000000025;3;108.35;5;3;0.0
157;0.5549540943330002;510.5690000000003;4;155.38;8;3;0.0
158;0.16635257266718825;605.7770000000003;16;188.95;7;6;0.0
159;0.1674774597703025;591.7500000000002;15;188.95;7;6;0.0
160;0.16635257266718825;605.7770000000003;16;188.95;7;6;0.0
161;0.1441270515020949;619.8040000000003;18;188.95;8;6;0.0
162;0.48126782664338946;448.35400000000016;5;99.82000000000001;4;3;0.0
163;0.1520860502941134;514.6700000000002;13;103.78;6;6;0.0
164;0.31370190576366347;526.6970000000003;14;104.53;4;3;0.0
165;0.5416175573072858;408.49400000000014;6;86.99000000000001;5;3;0.0
166;0.7042585333056168;409.4830000000002;4;108.35;5;3;0.0
167;0.30961101079637715;424.5810000000002;10;66.76;3;2;0.0
168;0.40894331491335295;384.4390000000001;4;93.51;3;2;0.0
169;0.6804722313731355;434.5220000000001;3;106.47;8;1;0.0
170;0.7322829962381702;421.92800000000017;2;78.13;4;2;0.0
171;0.16834775501404659;563.6920000000002;18;171.12999999999997;7;5;0.0
172;0.7120556910200825;425.8010000000003;1;70.02;4;2;0.0
173;0.6568539194667076;449.89500000000015;3;114.68;7;1;0.0
174;0.5582520782908302;487.09000000000026;2;70.02;4;2;0.0
175;0.10207921799973112;736.0330000000001;22;174.96;9;6;0.0
176;0.6364119325310943;470.0160000000002;3;112.37;7;3;0.0
177;0.4344521743875906;422.31600000000014;5;108.61000000000001;3;4;0.0
178;0.48300197331870853;421.2590000000001;4;93.51;3;2;0.0
179;0.39740817718837756;399.47300000000007;3;58.010000000000005;4;2;0.0
180;0.7733576410083293;408.9360000000001;2;88.65;6;1;0.0
181;0.4790957757799029;477.9590000000002;3;131.98;10;1;0.0
182;0.7220404782057702;427.77300000000025;1;79.25;5;2;0.0
183;0.6874448650151131;442.0060000000002;2;82.49000000000001;6;2;0.0
184;0.6527252459022996;439.5160000000003;3;100.72999999999999;6;2;0.0
185;0.4381982261730111;478.3800000000001;5;109.05000000000001;3;3;0.0
186;0.6781942686887495;436.95000000000016;3;106.47;8;1;0.0
187;0.4153271403941536;422.4770000000002;5;111.13;6;4;0.0
188;0.48300197331870853;421.2590000000001;4;93.51;3;2;0.0
189;0.175023425653037;514.6700000000002;13;92.92000000000002;7;5;0.0
190;0.39429532399323913;411.5090000000002;4;67.24;5;2;0.0
191;0.6068337953135186;481.04300000000023;3;112.00999999999999;6;3;0.0
192;0.6595311832571886;446.9850000000001;3;88.65;6;1;0.0
193;0.7070007751083643;409.4830000000002;3;108.35;5;3;0.0
194;0.6371122324345054;470.02000000000027;3;116.94000000000001;7;3;0.0
195;0.6781942686887495;436.95000000000016;3;106.47;8;1;0.0
196;0.5498034669505812;514.5790000000002;3;114.1;7;1;0.0
197;0.6730862477702243;438.50600000000026;3;121.24000000000001;7;3;0.0
198;0.7954353497919479;342.40200000000004;3;71.58;4;1;0.0
199;0.17943292877850064;521.6550000000003;17;165.05999999999997;6;6;0.0
200;0.2997504266059608;540.4510000000002;7;109.05000000000001;5;3;0.0
201;0.1614261226899638;556.5850000000003;13;111.54000000000002;7;5;0.0
202;0.5412162448398117;536.0830000000003;4;117.24999999999999;10;1;0.0
203;0.16449735177684177;716.804;17;163.36999999999998;9;4;0.0
204;0.3085182827101925;475.9360000000002;6;115.63;5;2;0.0
205;0.39439925408857446;402.4290000000001;4;93.51;3;2;0.0
206;0.27529320678988106;554.4780000000002;8;109.05000000000001;5;3;0.0
207;0.7641669236406275;439.9900000000002;3;92.14000000000001;6;2;0.0
208;0.7949558196328441;409.4180000000001;3;117.75;6;2;0.0
209;0.6749560970543793;432.4680000000001;3;102.35999999999999;5;3;0.0
210;0.15995449847852553;549.6650000000003;18;182.13;6;6;0.0
211;0.3771433717650322;414.46500000000015;5;102.74;4;2;0.0
212;0.7954353497919479;342.40200000000004;3;71.58;4;1;0.0
213;0.6726401547137439;497.04200000000026;3;104.61000000000001;8;2;0.0
214;0.49524195047256553;470.5550000000002;3;106.47;8;1;0.0
215;0.17731312923726625;616.8030000000002;15;131.00000000000003;6;5;0.0
216;0.12639803824420337;707.9580000000001;19;192.78000000000003;9;6;0.0
217;0.4598734735346429;501.03700000000015;3;106.47;8;1;0.0
218;0.04250067291294933;893.0050000000001;29;375.8399999999999;12;12;0.0
219;0.18817819370721423;426.5970000000002;12;77.76;3;3;0.0
220;0.7716925395605118;399.3480000000001;3;106.4;6;2;0.0
221;0.6781942686887495;436.95000000000016;3;106.47;8;1;0.0
222;0.7636288145050639;397.7470000000002;1;70.02;4;2;0.0
223;0.8721369278998768;370.4780000000001;2;79.0;5;1;0.0
224;0.652827467015288;441.92600000000016;3;132.5;10;1;0.0
225;0.7247751650172424;369.4180000000001;2;108.35;5;3;0.0
226;0.6072266680285915;489.5980000000003;3;101.12;8;1;0.0
227;0.38587822275173345;531.4440000000001;0;121.08000000000001;7;4;0.0
228;0.07803677426733675;742.5540000000003;6;287.14;18;11;0.0
229;0.7710390054396435;398.3600000000001;3;93.51;5;2;0.0
230;0.2677637843865156;601.817;9;93.28;8;1;0.0
231;0.4951314220075475;469.5670000000002;3;93.57999999999998;7;1;0.0
232;0.672273104982426;425.48200000000014;3;117.58000000000001;6;3;0.0
233;0.11659329395581038;766.864;18;163.36999999999998;9;4;0.0
234;0.5538567617545517;519.0080000000004;4;147.7;10;1;0.0
235;0.6662848932972477;428.88300000000015;3;140.71;10;1;0.0
236;0.667088982600821;436.4650000000002;3;134.38;7;3;0.0
237;0.42507831232371657;555.6720000000001;3;110.48;7;2;0.0
238;0.6641509426481477;450.45200000000017;4;149.09999999999997;9;2;0.0
239;0.31218680755637246;527.6810000000003;14;98.74000000000001;4;3;0.0
240;0.10579430968221672;602.4600000000003;4;232.12999999999994;14;9;0.0
241;0.7839622889526513;411.5020000000002;2;93.81;4;2;0.0
242;0.6833333356623734;459.4250000000001;3;117.75;6;2;0.0
243;0.1769336230079329;540.5860000000002;12;102.31;6;5;0.0
244;0.6786541361522505;432.50600000000014;3;114.43;8;1;0.0
245;0.6763641294310991;431.43600000000015;3;108.35;5;3;0.0
246;0.6867752189066921;406.3990000000001;3;140.71;9;1;0.0
247;0.6307308424185705;462.9440000000002;3;138.47;9;1;0.0
248;0.7601709115986329;377.8350000000001;3;84.47;5;1;0.0
249;0.7531673867782562;382.8760000000001;3;71.58;5;1;0.0
250;0.2870706993547347;480.9770000000002;6;102.74;5;2;0.0
251;0.24984163892613068;675.7989999999999;13;145.07999999999998;8;3;0.0
252;0.8294002183415384;379.50020355600026;2;67.23;4;2;0.0
253;0.6761695943525841;436.94600000000014;3;101.78999999999999;7;1;0.0
254;0.6707635766107392;439.46900000000016;3;114.68;8;1;0.0
255;0.652827467015288;441.92600000000016;3;132.5;10;1;0.0
256;0.18257252323631337;640.8440000000002;16;180.0;8;5;0.0
257;0.18257252323631337;640.8440000000002;16;180.0;8;5;0.0
258;0.18257252323631337;640.8440000000002;16;180.0;8;5;0.0
259;0.15882822609828975;654.8710000000002;18;180.0;9;5;0.0
260;0.5058562330414991;542.0330000000004;4;114.68;8;1;0.0
261;0.46847890118001095;424.49300000000017;6;107.22;6;4;0.0
262;0.551706120765561;503.47800000000007;3;126.17;7;3;0.0
263;0.6639286536118637;438.92200000000014;3;127.57;9;1;0.0
264;0.46390836478099806;448.5480000000002;6;95.16;4;2;0.0
265;0.7564269114924838;368.36800000000017;2;96.33000000000001;5;3;0.0
266;0.5580575298782173;521.0240000000003;4;134.99;9;1;0.0
267;0.241075938965022;637.8060000000003;10;114.86999999999999;7;3;0.0
268;0.18156511845454648;679.8840000000001;16;148.14999999999998;7;4;0.0
269;0.1506104578916864;651.8740000000003;17;139.86999999999998;7;5;0.0
270;0.47853713000282644;558.7230000000004;3;108.46000000000001;6;2;0.0
271;0.15429068325839024;727.8840000000001;14;157.38;8;4;0.0
272;0.15429068325839027;727.8840000000001;14;157.38;8;4;0.0
273;0.7589119195590563;411.40300000000013;3;85.3;5;2;0.0
274;0.2197992635686142;667.8320000000002;11;124.1;8;3;0.0
275;0.2197992635686142;667.8320000000002;11;124.1;8;3;0.0
276;0.3264995639836125;603.7890000000002;10;114.86999999999999;7;3;0.0
277;0.2199288498239522;663.8410000000001;13;148.14999999999998;7;4;0.0
278;0.6791400197260847;470.43300000000016;4;139.87;8;2;0.0
279;0.7070007751083643;409.48300000000023;3;108.35;5;3;0.0
280;0.5575569253777055;494.06300000000033;3;92.14000000000001;7;2;0.0
281;0.6608092740606685;430.6370000000003;7;79.0;4;1;0.0
282;0.2509667388495749;688.8419999999998;13;136.86999999999998;8;3;0.0
283;0.461244387770321;477.9590000000002;3;143.35999999999999;9;2;0.0
284;0.5481874237439337;490.0100000000001;3;117.75;7;2;0.0
285;0.7337812752580419;383.4450000000001;3;108.35;5;3;0.0
286;0.6761695943525841;436.94600000000014;3;101.78999999999999;7;1;0.0
287;0.7871843877584825;412.49000000000024;2;106.69999999999999;5;2;0.0
288;0.5199136924909308;310.36;2;45.980000000000004;3;1;0.0
289;0.6662848932972477;428.88300000000015;3;140.71;10;1;0.0
290;0.2015059221899403;624.8040000000003;15;137.07;7;4;0.0
291;0.7831315177399962;383.72000000000014;1;70.02;4;2;0.0
292;0.4617364607002387;433.2950000000002;5;102.74;4;2;0.0
293;0.7099608818557083;414.46200000000016;3;101.78999999999999;6;1;0.0
294;0.6146491340564453;463.4910000000002;4;143.36;8;3;0.0
295;0.7227108289093074;418.54100000000034;6;79.0;5;1;0.0
296;0.14706246720941096;677.8240000000002;15;163.1;9;4;0.0
297;0.5949508828943268;491.9820000000003;3;131.75;9;1;0.0
298;0.556972061331791;526.1130000000003;3;117.67;10;1;0.0
299;0.8418848005549614;401.90100000000007;3;114.68;8;1;0.0
300;0.6999049097645893;449.46400000000017;4;136.20999999999998;8;2;0.0
301;0.358767253957983;430.53300000000013;5;89.6;4;2;0.0
302;0.678718285995417;433.4400000000001;3;114.68;7;1;0.0
303;0.6821015669226886;457.45200000000017;3;76.46000000000001;5;2;0.0
304;0.16379945494344092;551.6380000000001;13;105.54999999999998;7;5;0.0
305;0.6561655810496361;444.95100000000014;3;127.57;10;1;0.0
306;0.7607311337395285;376.8470000000001;3;71.58;4;1;0.0
307;0.4617364607002387;433.2950000000002;5;102.74;4;2;0.0
308;0.520275966812648;505.06500000000034;4;103.47999999999999;5;3;0.0
309;0.34286226963098215;466.9690000000002;8;102.74;5;2;0.0
310;0.5670933663330406;488.03400000000033;3;92.14000000000001;6;2;0.0
311;0.7601709115986331;377.83500000000004;3;84.47;5;1;0.0
312;0.6500278938814136;453.0140000000001;3;88.65;7;1;0.0
313;0.649677358822779;439.9100000000002;3;140.46;10;1;0.0
314;0.16939608829512828;533.6480000000001;13;105.54999999999998;7;5;0.0
315;0.11113772059209381;682.86;18;213.37999999999997;11;7;0.0
316;0.4570693206126991;486.61900000000014;3;88.65;7;1;0.0
317;0.4005745632083488;464.3530000000002;5;120.05000000000001;5;4;0.0
318;0.236523771884971;532.7260000000002;15;136.63;5;5;0.0
319;0.40862808148657526;498.62700000000035;7;80.39;6;1;0.0
320;0.649677358822779;439.9100000000002;3;140.46;10;1;0.0
321;0.444006912749898;466.5380000000002;6;95.16;4;2;0.0
322;0.6778351061481528;420.4660000000002;3;132.14000000000001;6;3;0.0
323;0.6713157062137103;427.82900000000006;3;67.48;3;2;0.0
324;0.5588517300955348;511.03300000000036;3;134.05;11;1;0.0
325;0.9141668938967065;283.30600000000004;2;58.69;3;1;0.0
326;0.9261994072786192;313.78800000000007;2;58.69;3;1;0.0
327;0.5778742989924437;495.0700000000003;4;112.01;6;3;0.0
328;0.6872760625693289;503.07100000000025;3;113.13999999999999;8;1;0.0
329;0.7642356168427771;426.95100000000025;2;105.03;7;2;0.0
330;0.649677358822779;439.9100000000002;3;140.46;10;1;0.0
331;0.7716925395605119;399.34800000000007;3;106.4;6;2;0.0
332;0.5881335308938442;477.99500000000023;3;105.28;7;2;0.0
333;0.9220521530348555;294.35800000000006;2;71.58;4;1;0.0
334;0.4617364607002387;433.2950000000002;5;102.74;4;2;0.0
335;0.6561655810496361;444.95100000000014;3;127.57;10;1;0.0
336;0.13718934213976594;575.7100000000003;15;124.01;9;5;0.0
337;0.6872883462578999;416.6100000000003;7;79.0;4;1;0.0
338;0.7045732682218449;405.3980000000002;3;108.35;5;3;0.0
339;0.43292652012213373;478.3800000000001;6;109.05000000000001;4;3;0.0
340;0.12160041985650873;659.8469999999999;18;209.18999999999997;11;6;0.0
341;0.6376160945505787;461.5440000000002;4;114.68;8;1;0.0
342;0.6754905425758239;430.2620000000002;2;109.22000000000001;6;3;0.0
343;0.15120206867770453;658.8210000000001;15;137.07;7;4;0.0
344;0.4005745632083488;464.3530000000002;5;120.05000000000001;5;4;0.0
345;0.4006530809817969;516.3510000000002;5;99.82000000000001;4;3;0.0
346;0.5831570246562261;498.0450000000003;4;99.12;5;3;0.0
347;0.6201549580332102;452.64300000000014;8;87.79;4;2;0.0
348;0.6092489616859275;478.9870000000003;4;127.57;9;1;0.0
349;0.15537747839297034;679.8840000000001;16;156.94;7;5;0.0
350;0.14796099089965967;644.8570000000002;17;131.0;6;5;0.0
351;0.4790957757799029;477.9590000000002;3;131.98;10;1;0.0
352;0.45163143045848564;474.39200000000017;5;99.82000000000001;4;3;0.0
353;0.6670693478061851;436.4650000000001;3;134.38;7;3;0.0
354;0.6639286536118637;438.92200000000014;3;127.57;9;1;0.0
355;0.7362884956063889;455.9890000000002;3;101.37;7;2;0.0
356;0.6639286536118637;438.92200000000014;3;127.57;9;1;0.0
357;0.13386804143412964;613.822;18;175.05;10;6;0.0
358;0.14971967887869164;663.7970000000003;15;163.1;9;4;0.0
359;0.9140361551981513;279.343;2;58.69;3;1;0.0
360;0.6645399411880988;426.51400000000024;4;111.59;6;3;0.0
361;0.7643822300176433;424.97900000000027;2;95.80000000000001;6;2;0.0
362;0.31411014022512773;524.4520000000002;6;99.82000000000001;4;3;0.0
363;0.7954353497919479;342.40200000000004;3;71.58;4;1;0.0
364;0.41571775648025905;478.5740000000002;7;104.39;5;2;0.0
365;0.40486339760867707;519.0230000000003;3;101.79;7;1;0.0
366;0.7572865916805906;397.3720000000001;3;80.62;4;2;0.0
367;0.358767253957983;430.53300000000013;5;89.6;4;2;
368;0.6312344811109167;462.53200000000027;4;127.57;9;1;
369;0.41794615725952516;381.48300000000006;3;58.010000000000005;4;2;
370;0.6904827647232669;390.5720000000002;8;79.0;4;1;
371;0.6809876856885876;411.45500000000015;3;117.58000000000001;6;3;
372;0.6639015274003589;388.60000000000014;8;70.72;4;2;
373;0.3986443337284837;449.2940000000002;5;122.97;5;3;
374;0.11698614387401776;736.0120000000001;20;192.78000000000003;9;6;
375;0.769695745737412;367.4120000000001;3;95.36999999999999;5;1;
376;0.8460768209335975;381.90700000000027;3;58.69;3;1;
377;0.5150743897357857;537.0670000000002;3;129.64;8;2;
378;0.8841740239774109;367.8800000000002;3;58.69;3;1;
379;0.7266798417873279;385.46700000000016;5;67.92;4;1;
380;0.7653432589514215;421.92500000000024;2;82.91;4;2;
381;0.9388836352137152;327.81500000000005;3;58.69;3;1;
382;0.15485059655611774;545.6840000000002;14;114.78;8;5;
383;0.7402033470668173;411.7740000000002;1;70.02;4;2;
384;0.6662848932972477;428.88300000000015;3;140.71;10;1;
385;0.1355139331699579;717.9300000000001;18;194.23999999999998;8;6;
386;0.6730862477702243;438.50600000000026;3;121.24000000000001;7;3;
387;0.7837914669232541;356.42900000000014;3;71.58;4;1;
388;0.4556497651731086;424.88800000000015;6;102.74;5;2;
389;0.664781415255103;402.6270000000002;7;70.72;4;2;
390;0.8527848021347635;365.4732035560002;2;67.23;4;2;
391;0.6781942686887495;436.95000000000016;3;106.47;8;1;
392;0.6887801084566048;399.4440000000002;4;117.58000000000001;6;3;
393;0.5575569253777055;494.06300000000033;3;92.14000000000001;7;2;
394;0.24580524112641458;580.7510000000002;13;127.84;6;4;
395;0.375994032667527;555.0070000000002;3;117.32999999999998;7;2;
396;0.44484321728875237;509.0380000000002;3;127.57;10;1;
397;0.6920504604686617;445.3670000000001;4;93.26;5;2;
398;0.27529320678988106;554.4780000000002;8;109.05000000000001;5;3;
399;0.6593605810810431;476.2720000000002;3;85.3;5;2;
400;0.4630387917943703;462.3810000000002;5;99.82000000000001;4;3;
401;0.6106833447607956;477.99900000000025;4;114.68;8;1;
402;0.652827467015288;441.92600000000016;3;132.5;10;1;
403;0.6561655810496361;444.95100000000014;3;127.57;10;1;
404;0.15312179997313796;732.847;18;163.36999999999998;9;4;
405;0.24229402273712522;691.241;13;119.04999999999998;6;3;
406;0.43489203007688787;478.3800000000001;6;109.05;4;3;
407;0.76778412463306;400.40100000000007;3;80.37;5;2;
408;0.7393963790690999;384.8230000000002;2;96.33000000000001;5;3;
409;0.8129505650368607;396.9250000000002;2;95.80000000000001;6;2;
410;0.5239467186321026;469.3400000000001;3;127.03;6;2;
411;0.4390006251456882;482.7990000000002;5;99.82000000000001;4;3;
