ID_REF,Control_1,Control_2,Control_3,Control_4,Treated_1,Treated_2,Treated_3,Treated_4
1554571_at,599.3,117.1,159.4,13.5,228.2,297.6,408.4,394.6
1554572_a_at,288.6,343.8,116.1,233.8,334.9,300.1,148.3,286.2
1554576_a_at,302.5,158.7,147.4,542.5,140.5,268.1,248.1,80.1
1554577_a_at,606.3,949,333.3,1549,770.5,730.1,1168.9,1026.7
1554582_a_at,494.1,707.4,710.8,677.8,867,993.3,507.8,998.8
1554583_a_at,261.6,251.3,156.2,15.7,207.5,361.8,343.1,151.9
1554593_s_at,452.8,249.9,43.2,250.8,18.4,65.9,43.2,105.6
1554595_at,5998.2,3000.6,6469.4,3781.7,5176,8917.7,3517.4,6422.9
1554597_at,1297.7,591.4,624.3,281,1092.7,125,1472.2,884.5
1554599_x_at,718.2,179.6,1362.2,377.9,790.6,317.4,1002.6,949.6
1554607_at,1455.1,2510.7,3270.8,2925.8,1109.9,1954,151.2,2549.3
1554609_at,269.1,260.6,105.8,163.4,70.6,166,48.2,218
1554618_at,377,196.7,362.3,487.6,327.3,538.2,539.5,877.3
1554629_at,257.2,429.6,563,127.9,353.2,19.2,200.7,280.8
1554631_at,470.1,465.7,404.8,790.7,803.6,580.4,1301.7,829.9
1554633_a_at,3591.1,1981.5,1459.2,1040.9,941.7,2275.8,1839.8,1592.1
1554660_a_at,1449.3,1540.6,1842.6,2538.4,1961.3,2030.7,667.3,1056.5
1554661_s_at,363,890.5,480.4,1113.1,356.3,648.1,397.8,369.7
1554665_at,330.8,778.5,1146.4,642.8,717.9,1235.4,1053.4,622.9
1554666_at,852.1,367.2,110.9,562.4,361.5,62.6,87.1,24.5
1554671_a_at,2763.2,2049.7,3314.1,3466.6,4200.6,1315.4,2557.5,1867.6
1554678_s_at,2134.1,2644.9,2686.7,2870.8,2241.3,2021.3,2017.8,2954.2
1554686_at,289.7,374.1,136.6,329.9,93.8,219.1,49.1,139.8
1554690_a_at,521.7,756.3,1897.1,1004.8,689.2,721.5,777,1021.6
1554706_at,874.9,478.7,131.8,729,93.6,666.3,207.2,292.2
1554707_at,789.1,268.1,348.6,601,269.2,348.1,595.6,157.2
1554723_x_at,186.5,582.7,412.4,373.9,120.4,186,33.2,152.2
1554726_at,1555,1171.9,759.1,394,1084.3,1321,909.2,1514
1554730_at,1037.3,428,179.9,705.6,605.2,143.9,885.1,176.4
1554740_a_at,861.7,220.2,253.6,692.5,814,24.1,1211.9,431.7
1554741_s_at,1744.1,412.6,231.9,188,244.4,524,258.8,415.7
1554772_at,452,637.7,576.2,148.1,834.1,1371.3,2229.6,799.9
1554778_at,165,64.5,2.8,2.4,5.7,32.3,15.5,5.8
1554784_at,2067.3,352.7,790.1,629.7,1708.6,2175.1,1348.2,1651.9
1554789_a_at,1480.4,2076.7,793.8,1065.4,1399,1128.1,1261,2094.9
1554794_a_at,1524,503.4,681,1951.5,450.2,357.5,557.3,698.6
1554797_at,787.5,605.4,498.9,715.1,845.9,476,256.4,482.1
1554807_a_at,4436.3,4981.9,5432.7,5604.5,4106.3,4441.9,3044.6,4751.1
1554812_at,443.9,141.9,286.6,869.8,446.9,292.2,310.2,561.4
1554822_at,1129,504.6,893,2419.6,776.2,211.2,385.7,906.8
1554824_at,1020.5,489.6,551.9,247.3,1153.6,851.5,1612.2,1171
1554825_at,475.6,451,454.6,43.4,304.5,333.5,291.1,500.7
1554842_at,435.8,435.7,331.9,260.2,29.5,119.8,567.5,163.6
1554853_at,194.1,140.4,97.5,77.8,154.3,199.1,116.2,345.9
1554863_s_at,444.9,234.1,282.1,843.3,282.3,115.6,118.3,227
1554868_s_at,6971.6,9642.5,8306.3,5389.8,6010.3,5756.3,4541.3,9694
1554872_a_at,631.6,444.7,423.5,571.5,441.4,751.3,749.8,577.1
1554874_at,197.5,85.6,12.1,174.3,220.1,16.2,115.7,44.8
1554878_a_at,270.6,161.5,307.4,213.2,456.5,281.7,147.5,586.2
1554882_at,704.9,424.7,133.6,11.4,962.7,221.9,214.6,240.6
1554883_a_at,309.9,194.8,128.1,144.9,101.6,75.4,388.8,108
1554890_a_at,393.6,71.9,544.8,710.1,788.4,774,857.9,801.4
1554906_a_at,434.4,1204.1,1518.1,306.9,806,3332.9,65.4,919.3
1554915_a_at,4479.6,3412,2480.2,3390.7,3162.7,6371.8,3527.9,4655
1554918_a_at,417.3,103.7,296.7,1016,699.9,442.6,285.3,331.4
1554929_at,470.4,203.4,377.7,203.7,289.5,448.9,310.8,391.6
1554930_a_at,1422.8,894.4,776.8,741.2,1007.5,420.9,509,939
1554933_at,433.7,288.1,503.1,44.8,633.8,635.5,435.3,277.7
1554940_a_at,674.9,85.7,182.2,373.7,327.1,12.8,394.8,173.2
1554948_at,325.9,88.7,52.9,623.7,372.4,122.9,18.8,148.8
1554963_at,491.3,237.5,218.6,29.9,44.9,10.6,47.9,437.1
1554965_at,222,204.9,154.7,399.5,242.1,6.1,148.2,239.6
1554971_at,110.6,116.8,106.2,223.1,139.7,159,310,14.9
1554989_at,347.3,319.4,182.5,212.9,274.1,260.3,351,273.2
1555011_at,4608.9,1769.5,1083.4,1787.7,3059.6,1009.1,1749.7,1991
1555014_x_at,777.4,776.9,389.9,1390.9,1297.2,2203,2481.4,1499.9
1555015_a_at,262.8,222.3,110.5,179,246.2,36.5,117.1,279.7
1555032_at,323.3,1427.7,1206.2,2337.9,2325.1,110.9,15.9,2174
1555037_a_at,2570.1,963.3,923.9,1658.5,1225.2,965.5,1373.7,907.5
1555052_a_at,631.4,855.1,655.9,322.9,178.6,1800.4,1061.9,586.4
1555058_a_at,1406.6,828.2,1118,1354.4,645,843.6,847.6,1238.6
1555078_at,624.5,477.3,760.9,1054.6,553.2,305.4,1070.5,342.5
1555099_at,290.7,9.6,106.3,83.6,59.4,100.1,118.8,162.1
1555106_a_at,860.2,741.8,623.4,700.6,798.8,529,459.5,766.3
1555112_a_at,262.9,140.3,140,419.1,345.2,153.3,269.8,290.9
1555118_at,227.7,18.5,70.4,16.9,128.1,160.5,345.2,228.4
1555122_at,620.7,714.2,569.4,714.5,770.8,627.1,894.2,348.6
1555123_at,910.5,542.3,533.2,20.7,308.6,392.4,291.7,343.4
1555127_at,858.4,474.9,455.6,259.5,1073.8,578,567.5,692.1
1555130_at,438.9,408.2,73.7,479.3,335.9,122.6,1701.7,377.1
1555140_a_at,1880.1,2805.1,1409.5,3055.3,2542.9,6848.1,2971.6,2368.4
1555144_at,1073,1582.6,2409.1,811.1,1079.4,331.3,942.8,2746.7
1555145_at,212.6,78.2,182.2,212.9,458.1,298.3,445.4,264
1555154_a_at,5117.6,3764.7,3725,4774,7478.5,7638.5,7234.8,6247.1
1555183_at,118.5,98.5,6.5,207.8,130.4,16.1,223.9,58.3
1555188_at,353.2,145,220.6,505.8,225,51.7,382.2,105.8
1555194_at,192.5,218,311.5,187.1,175,244.9,479.2,246.2
1555196_at,209.6,261.5,149.6,21.9,57.5,16,77.6,73
1555199_at,498.1,190.8,221.2,68.9,762.9,275.8,235.3,674.5
1555202_a_at,1445.2,929.2,1191,1102,1274,866.3,1490,920.3
1555213_a_at,5234.4,2866.4,1793.2,7073.8,4086.7,6129.9,6138.1,4224.5
1555217_at,181.7,133.5,129.4,16,9.6,91.3,112.1,51.8
1555225_at,1402.8,1735.5,4657.6,4901.7,3058.3,1923.4,4604.2,3077.5
1555226_s_at,1755.9,1373,1261.3,1178.7,1632.7,1742,1630.5,1712.3
1555234_a_at,234.1,168.9,143,651.3,304.9,394.3,239.7,289.2
1555243_x_at,123.4,727.6,339.9,491.7,347.5,3449.3,549.8,607.8
1555246_a_at,747.5,716.4,1112.4,456.9,514.5,672.1,88.5,604.4
1555247_a_at,447.4,766.5,629.4,427,542.9,1659.1,785.3,1218.2
1555250_a_at,1175.4,1863.4,1116,1652,1212.2,1487.1,1296,1139.4
1555253_at,1478.4,985.9,2532.4,3568,563.7,727.9,1445.9,1617.6
1555262_a_at,622.4,539.1,347.4,59.2,344.9,752.6,175.8,149
1555266_a_at,482.9,243.2,413.4,136.6,311.1,218.4,296.2,203.6
1555272_at,1587.1,910.9,1127,1850.5,1711.5,2068,1468.2,3129.5
1555274_a_at,3954,2016.7,1191.7,1335.7,577.8,2325,798.5,1903
1555279_at,4255.8,3815.8,3843.1,645.6,1661.1,923.8,1023.6,3267.2
1555281_x_at,3889.1,2936.2,2532.5,106,1500.1,732.5,971.9,2150.3
1555288_s_at,788.3,341.3,555.5,810,559.9,56.7,930,518.2
1555303_at,1038.1,570.5,649.8,1563.2,1480.2,1241.4,885.7,865.7
1555304_a_at,639.1,226.1,306.8,370,441,267.2,84.3,182.1
1555313_a_at,455.2,174.5,469.5,237.3,39.6,23.3,328.3,291.8
1555316_a_at,214.3,366.2,317.4,352.5,227.8,236.8,277.7,204.9
1555318_at,265.6,869.9,401.2,504.1,1299.7,1103.9,1636.9,1522.9
1555326_a_at,1641.2,1811.7,1154,1214.2,1444.3,1739.3,1718.1,1256.2
1555334_s_at,674,565.6,1210.7,836,754.3,613.6,668.1,504.7
1555347_at,1069.6,289.4,548.3,202.7,513.5,254.8,302.1,303.6
1555348_at,625.3,363.8,530.6,430.8,385.3,378.9,30.7,680.8
1555351_s_at,231.9,308.4,180.2,235.3,269.8,269.5,75.5,279.1
1555355_a_at,582.2,116.3,455.9,491.3,735.8,644.2,196.8,484.2
1555358_a_at,533.3,1082.4,940.3,213.7,458.7,617.2,203.5,671.9
1555360_a_at,587.9,847.7,377.8,282.7,405.9,46.8,176.9,481.1
1555363_s_at,581.5,330.6,1056.8,284.7,525.4,1449.5,67.1,425.5
1555364_at,310.7,257.4,131.6,288.3,365.8,475.3,392.9,248
1555365_x_at,267.4,312.7,281.6,209.8,207.1,504.2,360.8,353.1
1555370_a_at,1631,1983.1,1639.5,3636.9,1006.9,795.4,1596,1346.3
1555372_at,119,193,136.3,150.6,194.7,86.9,148.1,286.6
1555385_at,544.5,337.7,331.4,441.4,53.7,115.6,41.4,69.4
1555403_a_at,402.6,24.9,54.3,146.8,124.9,145.5,126.1,115.1
1555408_at,1666.7,1273.6,771.8,2812.9,1746,1689.6,2473.4,2038.4
1555419_a_at,1719.3,2313.4,2617.9,3219.4,2838.2,1917.8,2068,2977.6
1555420_a_at,584.1,436.8,374.5,374.6,463.4,332.7,609.3,592.9
1555427_s_at,520.1,170.5,123.9,8.3,177.9,87,384.4,525.2
1555429_at,333.2,142.3,149.5,498.6,328,54.2,331.2,227.6
1555434_a_at,177.5,49.3,123.2,61.9,117.4,185.2,111.5,76.2
1555437_at,328.8,50.1,36.2,11.8,164.9,9.7,227.7,270.2
1555444_a_at,585.9,510.8,332,518.6,432.7,1431,711.7,625.2
1555446_s_at,371.4,11.6,155.1,303.1,493.7,258.5,256.7,284.6
1555454_at,245.4,29.7,146.3,9,8.6,197.2,27.2,10.6
1555456_at,327.2,593.3,378.8,217.7,731.4,684.7,562.2,580.9
1555461_at,2018.4,1031.7,638.3,404.4,331.3,640.1,233.3,1023.9
1555469_a_at,2212.7,1288.4,1411.8,1784,1233.3,1151.5,1382.5,1274.2
1555471_a_at,2923.4,2121.7,1820.1,1391.4,1247.5,2284.2,1560.3,2066.5
1555474_at,575.9,128.3,109.1,58.5,729.5,308.2,186.5,326.4
1555495_a_at,4138.6,4661,4115.6,5134.6,5087.7,7259.9,3512.6,4877.6
1555501_s_at,297.2,259.3,493.7,311.4,149.3,241.2,478.9,264.2
1555514_a_at,629.1,878.1,1015.9,1062,387.8,463.6,373,538.2
1555520_at,180,152,412.8,74.6,15.6,12.6,13.7,303.3
1555522_s_at,685,1456.3,1421.4,433.1,774,655.1,3073.3,3010.3
1555542_at,401.5,190.7,224.2,256.3,188.9,291.3,331.7,192.2
1555543_a_at,495.3,992.3,1146.1,205.2,1602.1,672.7,1480.1,846.5
1555544_a_at,531.8,1196.1,1181.4,402.7,435.8,223.2,501.8,901.9
1555547_at,669.2,376.5,236.4,554.9,782.2,171.8,706,742.8
1555562_a_at,1217.2,1634.5,3213.3,4734.4,3389.5,2507,1915.4,1046.8
1555564_a_at,317.4,283,282.4,313.4,253.2,155.7,315.8,118.7
1555568_at,2077,1348.9,1962.3,2165.2,2357.9,1767.9,2732.3,1562.9
1555575_a_at,7436.2,5080.1,6050.7,8540.5,5201.7,6204,8082.5,6183.8
1555578_at,1304,1486.9,791.2,1164.9,150.6,1130,115.6,948.5
1555579_s_at,1603.6,3271.4,1449.1,1903.5,1112.6,1772.3,725.4,1707.5
1555590_a_at,183.7,5.8,46.8,26.4,175,67,21.2,37.3
1555602_a_at,900.8,692.4,705.1,921.3,579.6,572.8,460.5,206.6
1555618_s_at,262.8,655.1,765.6,511.2,880.6,1232.4,509,419.9
1555653_at,120211.9,101209.9,115316.3,133868.7,100428.6,163327.8,162595,75180.3
1555677_s_at,826.2,905.9,885,1557.3,1595.6,1563.8,2018.2,977.5
1555691_a_at,699.3,81.6,17.1,173.9,137.8,270.4,401.8,285.9
1555719_a_at,377.8,673.3,1198.9,140.7,2215.4,1218.4,283.7,437.4
1555726_at,779.3,390.9,294.3,236.6,223.4,136.9,320,259.5
1555730_a_at,1289.4,2703,3261,2484.2,2060.6,1264.7,2049.8,2255.5
1555746_at,845.5,432.2,415.5,1043.4,629.4,884,1069.4,583.3
1555749_at,512.9,554.5,703.9,254.8,1864.8,137.2,661.8,1492.4
1555760_a_at,2760.8,2659.3,4202,3707.2,2890.6,2286,2630.9,4087.1
1555761_x_at,530.1,318.9,843.3,397.2,526.9,956.1,887.9,530.7
1555764_s_at,391.2,333.9,249.7,461.7,629.2,174.5,103.9,472.3
1555780_a_at,1005.1,1769.4,932,1940.7,1920.4,801.3,1350.8,1484.8
1555790_a_at,918.3,1250.8,400.7,195.3,109.8,297.1,832,745.4
1555797_a_at,1331.2,1494.6,1689.7,541,1321.8,1658.3,622.7,1375.7
1555800_at,371.2,904.3,417,2011.7,214.4,698.6,161,1188.5
1555807_a_at,1032.5,442.9,680.7,1136.7,2905.8,1428.1,2601.7,1176.2
1555812_a_at,368.1,669.9,752.6,1436.2,374.1,940.8,958.9,473
1555814_a_at,2366.9,1949.1,2180,3460.9,3047.6,2552.1,4392,2057.9
1555824_a_at,1295.4,1283.7,958.4,477.6,1829.9,1188.1,938.3,1255.1
1555827_at,403.3,198,529.4,153.3,1197.1,789.6,667.6,599.9
1555829_at,393.2,440.3,188,11.6,658,829.3,320.1,781.6
1555830_s_at,464.6,1216.4,606.1,759.1,410.8,414.8,597.4,600.2
1555832_s_at,488.1,1820.6,2460.2,506.7,1244.8,874.3,1629.5,735.8
1555837_s_at,1508.7,2097.1,2370.1,1002.5,2301.8,2955.5,1939.1,2583.3
1555841_at,635.9,1427.2,709.2,573.1,1339.6,960.2,880.4,876.3
1555843_at,483.6,20.7,548.8,36.1,100.5,270,17.3,193.4
1555844_s_at,7538.7,5752.6,6851.4,9308.1,7870.7,10173.6,8323.5,6339.9
1555851_s_at,15113.3,12821.8,9025.2,21994.1,16336.8,14284.9,15155.3,9896.6
1555854_at,75.5,120.5,147.5,281.8,144.4,262.4,204,96.3
1555858_at,1058.2,131.3,9.3,136.2,92.9,193.5,198,66.7
1555860_x_at,1388.1,478.1,298.4,453.6,509.8,359.3,370.3,233.4
1555864_s_at,16773.2,12505.4,10771.8,12664,6054,11078.8,6260.5,9644.6
1555867_at,459,376.8,226.5,548.7,400.7,558.8,675.3,738.4
1555870_at,196.7,174.1,209.5,564.4,197.9,203.1,156.9,201.1
1555874_x_at,580.2,552.1,330.5,260.7,418.9,297.4,306.4,291.2
1555875_at,718.5,447.1,692.6,326.4,882.6,443.9,503.3,365.3
1555883_s_at,121.1,703.7,439.7,340.1,370,387.1,262.6,375.7
1555889_a_at,1735.4,718,1485.8,2057.6,1751.7,2169,3831.7,1376.2
1555892_s_at,346.1,410.8,190.4,814.7,218.4,177.1,194.1,312
1555894_s_at,9519.4,6185.7,9095.3,11469.8,14205.5,12564.3,14175.4,8462
1555897_at,401.9,574.1,452.4,269.1,510.6,572.8,56.4,394.5
1555900_at,679.2,110.8,833,1302.3,385.4,696.6,269.8,544.9
1555910_at,408.9,239.3,333.3,407.7,346.3,348,169.2,148.2
1555913_at,1051.9,599.8,504.8,621.3,855.7,1154.4,580,1260.3
1555916_at,4570.5,5629.3,4541.6,5306.5,4049.4,4185.7,2357.2,3087.9
1555926_a_at,187.9,226.7,10,150.8,178.7,14.4,195.5,476.5
1555929_s_at,235.1,248.1,240.2,179.6,215.9,204.4,20.7,163.8
1555939_at,208.5,76.6,128.5,3.3,61.8,191.9,58.5,32.5
1555945_s_at,2181.7,3283,1317.7,974.4,4326,1963.9,1145.3,3046.4
1555948_s_at,1000.5,778.9,495.6,454.8,566.8,455.9,371.3,867.6
1555958_at,503.8,153.3,660.9,23,535.2,889.3,241.5,425.4
1555961_a_at,4810.8,8470.8,4854.6,2585.6,3867,1953,3392.5,6238.2
1555962_at,653.7,536.2,479.2,1797,898.6,592.9,1420.5,548.1
1555967_at,20183.7,16469.7,31848.7,21543,18296.6,20502,24790.1,11803.6
1555968_a_at,728.6,570,1148.1,2257,1235.8,390.3,738,1275.7
1555971_s_at,436.6,720.4,356.5,489.8,445.4,695.9,433.7,416.5
1555972_s_at,696.9,649.3,372.4,533.7,333.3,456.8,558.3,502.8
1555982_at,1878.1,1429.7,2012.5,1145.2,2698.4,1877.6,668.2,2477.7
1555989_at,1098.9,589.4,554.1,251.5,306.5,240.9,701.1,951
1555993_at,1128.1,1134.8,562.9,504.1,737.3,524.7,567.3,537
1555997_s_at,3227,3602.8,1784.5,2987.7,5016.5,1435.3,1686.3,3068.4
1556000_s_at,433.2,342.4,753.9,781.4,480.2,422.7,786.7,437.6
1556006_s_at,303.1,214.4,160.3,258.5,350.5,216.6,137.3,330
1556007_s_at,3990,308.8,542.5,43.9,494.6,298.8,488.8,562.9
1556009_at,296.7,140.6,161.3,113.9,312.9,274.9,351.1,225.9
1556019_at,369.7,561.3,505.9,123.1,148.4,684.1,467.9,531
1556029_s_at,1193.4,542.9,725.5,649.2,488.2,432,330.7,594.8
1556035_s_at,897.6,1138.8,1203.8,719.1,1958.5,395,936.2,1224
1556042_s_at,313.1,445.9,308.9,504.3,327.2,249.8,612.9,288.5
1556046_a_at,642.8,374.8,404,54.8,367,871.3,369.9,378.3
1556047_s_at,4235.4,6106.8,6272.4,3719.9,1677.9,2863.8,1325.8,3846.3
1556049_at,2006.1,2543.7,5714.1,2938,3395.5,3563.7,5325.1,6014.1
1556054_at,280.7,273.6,204.2,277.4,138.7,527.8,245.8,217.6
1556055_at,913.6,679,939.3,535.6,799.1,405.6,1122.9,991.1
1556057_s_at,306.9,271.9,133.7,6.8,21.9,165.9,28.1,247.8
1556060_a_at,1828.1,2602.3,2125.7,953.3,1586.4,875.1,1236.9,1317.5
1556061_at,706.7,561.9,556,745.9,468.9,578.5,181.9,1109.3
1556075_at,867.6,373.1,516.9,781.7,807.9,661.2,667,245.7
1556082_a_at,296,216.9,126.4,123,365.6,148,278.3,145.5
1556097_at,620.4,362.5,174.7,855.5,391,318.3,999,452.6
1556103_at,1963.9,2518.4,2321.7,3582.2,3435.2,2306.3,4865.8,2881.9
1556107_at,278.6,399,62.5,263.1,114.5,256.9,420.8,259.6
1556111_s_at,994.9,468.5,198.2,199.7,193.8,606.9,424,324.2
1556113_at,485.3,145.7,169.2,541.5,249.1,360.9,211.9,160.1
1556114_a_at,522.6,191.8,252,692,216.6,389.9,402.2,92.5
1556117_at,1599,696,208.8,725.4,138.8,285.2,17,671.4
1556121_at,6145,7919.4,4955.5,5768.5,3988.2,3793.7,10896,7057.7
1556126_s_at,478.2,6.8,111.7,371.2,218.6,175.2,53.3,428.9
1556129_at,437.1,368.8,746.8,825.6,240.7,967.3,463.7,151.5
1556148_s_at,145.7,174.1,151,26.4,53.6,193.6,340.2,10.8
1556151_at,5114.3,5470.5,4458.3,4726.1,1936.7,4299.1,3225.3,2275.2
1556155_at,1032.3,898,540.3,723.9,746.4,826.5,925,487
1556160_a_at,265.5,462.5,374.7,106.4,143.7,452.3,321.6,382.4
1556166_x_at,360.8,29.5,209.4,307.9,298.2,39.3,333.9,191.3
1556176_at,6217.4,8511.2,10375.9,17618.4,7332.5,18824.5,13041.5,4079.2
1556178_x_at,7667.5,9802.5,11618.6,26716.8,8402.8,24316.1,14334.7,4699.9
1556183_at,609.9,662,1244,1058.6,1318.3,1599.2,2492.4,1150.1
1556187_at,642.8,91.6,322.9,910.6,202.7,105.9,177.2,307
1556194_a_at,197.9,333,219.8,223.1,382.6,125.6,277.5,367.6
1556203_a_at,591.1,156.9,402.6,192.5,387.3,349.3,285.7,680.2
1556205_at,2407,2696.7,2162.9,3957.6,3216.7,4405.9,3856.9,3132.9
1556216_s_at,415.8,445.1,293.5,276.9,165.7,81.6,337.8,920.8
1556236_at,3476.1,3184,1587.2,4349.7,1949.2,2374.1,1126.6,2630.3
1556250_at,240.7,151.5,201.7,22.1,188.6,149,185.4,57.3
1556259_at,442.9,95,36.5,189.8,328.6,42.7,59.4,52.3
1556262_at,279.9,402.1,1010.9,13.9,603.9,359.2,7.4,867.3
1556277_a_at,1369.2,939.6,1261.6,2376.8,1815.5,908.8,1872.9,844.7
1556282_at,1022.7,700.5,1270.3,544.3,1519.6,660.4,766.9,303.1
1556283_s_at,638.3,573.2,668.6,1933.2,1072.6,2213.9,868,665.6
1556285_s_at,317.9,132.5,24.3,299.4,264.8,467.4,1678,193.4
1556306_at,1253.7,1434.9,1360.3,214,1521.8,1077.2,1075.4,2488.1
1556308_at,3009.9,3711.8,4344.1,4938.4,1418.1,3686.5,4420.3,2797.7
1556319_at,341.6,428.4,285.7,402.2,208.3,335.8,591.8,745.8
1556321_a_at,305.3,784.5,581,371,664.2,613.7,499.3,954.1
1556323_at,1407.7,944.7,649.8,1348.8,1599,685.6,967.1,967.9
1556329_a_at,445.9,673.3,283.9,399.4,174.8,207.9,388.3,107.8
1556331_a_at,441.8,1560,3351.1,42,2321.1,2683.7,965,1006.5
1556336_at,262.2,141.5,241.2,106.2,272.7,221.4,328.8,222
1556351_at,1240.9,1659.4,1498.7,591.8,332.6,41,676.2,1428.1
1556352_at,473.5,1304.2,1552.6,148.8,3167,625.3,675.8,2082.1
1556366_s_at,786.2,509.2,679.3,456.2,127.2,471.4,188,370.8
1556375_at,365.2,339.3,486.2,260.7,368.7,19.1,761.8,318.3
1556377_s_at,479.5,612.7,311.2,202.3,180.8,377.5,244.5,334.8
1556389_at,786.3,389.2,75.9,302.9,1770.3,251,638.4,390.3
1556393_at,1294.8,629.3,402.2,458.4,419.1,198.2,441.7,491.1
1556404_a_at,387.1,135.9,320.9,351.6,931.3,313.2,450,204.7
1556414_at,577.5,711.9,670.6,1307.3,238.6,407.2,309.7,920
1556417_a_at,679.2,167.5,19,34.3,24.9,195.7,326.3,239.8
1556423_at,278.8,13.1,86,22.2,95.5,300.6,142.4,205.8
1556426_at,240.7,136.6,135.7,225.1,181,211.1,401.1,143.2
1556429_a_at,875.9,271.9,601.5,310.6,638.8,402.8,778.4,177.1
1556444_a_at,489.1,313.1,519.3,409.4,174,128.1,218.9,201.1
1556461_at,131.6,136.4,189.2,186.5,100.5,115.6,92.4,72.4
1556469_s_at,553.1,371.5,215.6,302,306.7,356.8,132.1,167.8
1556480_a_at,406.9,16.2,16.9,190.3,158.3,33.2,28.6,143
1556498_at,1718.5,596.6,1052.9,1180.3,685.3,2618.9,1568.3,643.1
1556499_s_at,1184.5,897.8,1448.6,747.2,2045,1031.3,115.2,811.9
1556516_at,303.2,133.5,109.4,218.1,277.9,590.3,336.8,337.4
1556538_at,314.2,140.8,146.3,241.2,11.5,384.1,233.1,208.4
1556542_a_at,704.3,1333.6,1477.7,606.8,1356.7,1715.3,1526.2,816.9
1556551_s_at,801.4,456.8,452.5,270.5,822.7,457.1,481.4,482
1556573_s_at,118,92,150.3,5.4,34.6,23.1,17.5,128
1556579_s_at,739.2,395.8,362.3,1036.5,292.3,574.5,461,845
1556580_a_at,564.1,533.8,548.8,415,276.6,60.6,408.2,716.4
1556583_a_at,649.3,2259.6,952.4,847.9,165.2,1362,273,1733.9
1556597_a_at,393.3,726.3,735.5,290,989.6,233.4,1348.4,911.2
1556599_s_at,388.4,156.7,709.7,303.2,286.8,392.3,21,171.5
1556601_a_at,165.3,165.7,36.6,32.2,150.7,28.8,8,116.4
1556617_a_at,250.2,67.6,293.2,23.3,33.9,116.9,174.6,136.9
1556620_at,249,209.2,193.5,537.4,459.3,511.1,260.1,654.3
1556622_s_at,333.2,652.1,948.3,201.6,828.6,58.3,434.1,965.4
1556624_at,163.7,22,68.2,76,47.6,132.4,124.2,74.5
1556625_a_at,424.8,74.9,304.5,250.2,283.7,66,92.5,446.1
1556629_a_at,469.4,829.8,1080,20.8,449.5,631.4,1319.8,1813.7
1556641_at,3046.6,2718,2863,4828.1,3170.5,5588,1409.4,4279.9
1556645_s_at,366.3,97.3,477.8,414.9,553.5,805.7,1201.5,396.2
1556655_s_at,344.2,126.9,447,338.1,869.5,668.6,858.5,412.3
1556656_at,355.5,279.5,475,191.8,335.5,406.3,345.2,333.4
1556657_at,1408.4,6.3,18.3,202.5,577.4,120.8,137.3,462.1
1556658_a_at,605.2,120.5,168.2,6.8,330.3,1081.9,362.7,520.5
1556676_a_at,291.6,531.2,268.8,292,317.5,304.2,160.4,221.9
1556677_at,631.6,128.8,11.6,140.7,182.6,34.7,6.6,7.8
1556679_at,898.2,755.4,1122.2,142.9,817.6,1247.9,347.9,610.8
1556684_at,2201.9,3160.1,3640.9,3437,3816.5,3303.7,2507,1951.7
1556695_a_at,321.1,398.5,714.2,169.5,253.9,573.6,6.5,590.6
1556696_s_at,307,481.2,538.1,221.3,372.8,165.4,550.9,296.2
1556698_a_at,1390,1353.1,567.8,2489.5,859.6,451.8,621.6,1520.1
1556700_a_at,387.7,225.8,255.7,106.6,508.6,528.7,39.2,289
1556713_at,200.5,147.1,232.6,364.1,389.5,246,22.2,22.2
1556724_at,461.3,304.3,372.2,160.2,123.8,62,764.4,243.7
1556725_a_at,164.8,230.1,162.3,298.7,7.8,260.3,329.1,143.4
1556734_at,724.5,499.9,421.7,224.3,594.3,183.4,87.1,623.8
1556735_at,2139.4,2480,1917.8,618,4347.9,4053.1,2856.8,6857.4
1556742_at,1096.6,441.2,1136.1,734,1058.2,730.6,573.3,586.6
1556778_at,1249.2,538.2,306.4,240.1,751.7,256.7,1617.8,681
1556781_at,795,1531,944.2,1880.7,1168.5,1952,1662.1,955.1
1556783_a_at,863.8,1080.2,615.6,25.1,1008.2,1410.4,109.9,1283.6
1556820_a_at,339.7,225,394.3,756.3,335.3,187.8,893.7,370.9
1556835_s_at,282.8,176.4,148.1,494.6,143.1,46.4,129.2,80.5
1556849_at,308.8,139.4,305.7,4.1,347.4,135.8,238.8,171.2
1556883_a_at,2498.7,2542.9,808.8,1894.8,653.3,1695,1844.6,4463.4
1556888_at,332.1,187.8,122.8,59.1,98.6,14.6,104,5.2
1556903_at,1067.1,376.7,383.7,311.2,227.2,500.8,389.6,280.9
1556905_at,926.2,1090.2,1092.9,544,785.7,439.2,702.9,990.6
1556911_at,694.2,375,361,580.2,593.1,621,1400.1,600
1556913_a_at,357.6,393.4,128,4.7,98.2,11.8,36.6,265.4
1556917_a_at,1389,998,567.3,135.9,1146,347.4,283,970.3
1556921_at,224.7,209.6,29,11.3,168.8,114.1,7,91.6
1556932_at,303.6,141.4,175,346.2,187.8,22,56.9,135.3
1556941_a_at,1838.4,871.8,492.9,1045.1,453.6,554.2,678.8,439
1556951_at,774,523.8,512.8,156.9,334.3,427.2,70.5,387.7
1556956_at,1135.6,1004.2,1416.2,2254.2,794,1551.7,1193.4,697.8
